method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
NN_TORCH (tuned),1148.2,100.3,85.5,44.98076923076923,0.5058341,0.22080759364315095,0.07695039897477307,0.08377170573514878,0.03092920381861508,0.0,0.0,0.0,26.0,9159.26485957549,0.2656931785436777,4862.698265064249,0.1987963049143951,0.7406940759383169,0.7406940759383169,0.0,38.5,0.12791720924487554,0.10820219337228204,0.22577047072747852,5277.000930070877,0.09651792049407959,3820.2220542278365,0.15459856519924622,0.767534915295191,0.767534915295191,0.0,hpo,tuned,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
FASTAI (tuned),1132.7,96.8,101.9,46.46153846153846,0.4891962,0.24511403677350624,0.08631231989099009,0.09715663683744993,0.04131715820722526,0.0,0.0,1.0,25.0,2776.1922154151475,0.7211541487620428,2005.6670710726746,1.042518987590453,0.7791887907383094,0.7791887907383094,0.0,41.0,0.16255481164150232,0.1168431712728664,0.24523604709158592,2181.537497520447,0.5753895044326782,2150.838113644713,0.834949378528657,0.9318640540064191,0.9318640540064191,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
XRFM_GPU (default),1113.5,100.7,92.6,48.30769230769231,0.46845287,0.2623472890776341,0.08322870995847431,0.07579779473832346,0.03527909844758334,0.0,0.0,0.0,26.0,12.887475728988647,1.2933313112992506,9.085994719851508,1.6448989577825368,0.8255982271046028,0.8255982271046028,0.0,48.0,0.1896036116671878,0.13418794468006634,0.24593524642151648,8.530577301979065,0.6746000051498413,7.677382422237136,1.3097959835153796,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
RF (tuned),1106.7,70.9,77.6,48.96153846153846,0.46110633,0.2625023084096272,0.09242025496023581,0.0776572454585219,0.02612383746844912,0.0,0.0,0.0,26.0,862.9984946526014,0.14219175852262056,653.7846090752562,0.22548590357938256,0.9120302264894521,0.9120302264894521,0.0,50.0,0.1878752857266931,0.15269552882460855,0.22802244066766703,672.6886730194092,0.12608492374420166,621.4605095025528,0.19778421445114835,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
XGB (default),1104.3,68.2,73.4,49.19230769230769,0.4585134,0.2456651169116841,0.0838412230166217,0.08811218920762756,0.023142530975925377,0.0,0.0,0.0,26.0,8.692940950393677,0.31733327645521897,4.1805319827020835,0.4804233078946109,0.8682783079101604,0.8682783079101604,0.0,43.5,0.16211844784964313,0.1221644463880572,0.22228137232713896,4.039825201034546,0.21472787857055664,4.084343526275942,0.25677164507019146,0.965976659566917,0.965976659566917,0.0,config,default,XGB,XGBoost,tabarena-2025-06-12
GBM (default),1094.0,73.5,71.4,50.19230769230769,0.44727746,0.24814804213128458,0.08343795524945438,0.08771280675481621,0.02316080256534814,0.0,0.0,0.0,26.0,5.944390296936035,0.3739163692180927,4.635830921369877,0.3890229129737551,0.8743187344500613,0.8743187344500613,0.0,46.0,0.19402727931285524,0.13031634846516166,0.22530539699303997,4.933285474777222,0.15273845195770264,4.105061837614354,0.1922542420909126,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
FTTransformer (tuned),1084.0,89.1,92.2,51.15384615384615,0.43647364,0.2838195703219962,0.10562383433297168,0.08296948322587719,0.033306919545002464,0.0,0.0,0.0,26.0,24954.5320214675,0.4429515233406654,18794.69365589939,0.6199189731569409,0.8540207736524578,0.8540207736524578,0.0,51.5,0.1835284034390881,0.16942554848988017,0.22195782699475763,20930.239389896393,0.3319970369338989,16619.012566196543,0.4955550170265506,1.0,1.0,0.0,hpo,tuned,FTTransformer,FTTransformer,FTTransformer
LLMBaselineBidirectionalPooling (tuned + ensemble),1029.4,66.6,74.5,56.38461538461539,0.37770092,0.296532029255571,0.09514237459714081,0.08931558652077778,0.025415231471413384,0.0,0.0,0.0,26.0,3067.891749006051,23.361452551988457,4680.500548855021,74.18182498918283,0.953255275779867,0.953255275779867,0.6153846153846154,57.75,0.19172053147872847,0.16759520128778094,0.23467848294727905,1.9508731365203857,0.09029173851013184,0.5956565101267928,0.106862937635661,1.0,1.0,1.0,hpo,tuned_ensemble,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
FTTransformer (default),1024.5,79.4,95.4,56.84615384615385,0.37251514,0.3328794887467143,0.12737365511707527,0.07827219517899692,0.02312886789255382,0.0,0.0,0.0,26.0,88.80433018390949,0.44306583587939924,56.43798900082285,0.6281449607960702,0.9065915676894298,0.9065915676894298,0.0,58.5,0.2306699975179788,0.17510420785746367,0.2346632357941672,71.43950963020325,0.3525739908218384,41.96609103762448,0.5678740768958647,1.0,1.0,0.0,config,default,FTTransformer,FTTransformer,FTTransformer
NN_TORCH (default),1024.1,96.7,87.2,56.88461538461539,0.372083,0.2826232183579642,0.08105958443676908,0.08237913563404789,0.021578550454203767,0.0,0.0,0.0,26.0,32.38767832059126,0.2166849924967839,21.286059839916568,0.30971890064312524,0.8985664225145124,0.8985664225145124,0.0,58.0,0.21119419473837697,0.193100637359657,0.22497021249919397,15.83700942993164,0.1276623010635376,15.036132888122456,0.178502892955558,1.0,1.0,0.0,config,default,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
LLMBaselineBidirectionalPooling (tuned),1017.4,70.5,81.0,57.51923076923077,0.36495247,0.30401059869258723,0.09357473415928524,0.0902098679774814,0.022139143258908093,0.0,0.0,0.0,26.0,3067.891749006051,5.328318174068745,4680.500548855021,16.358480585562884,0.9516528022623294,0.9516528022623294,0.6153846153846154,60.0,0.21514238031478694,0.16759520128778094,0.23467848294727905,1.9508731365203857,0.09029173851013184,0.5956565101267928,0.106862937635661,1.0,1.0,1.0,hpo,tuned,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
LLMAdapterEngineered260331-engineering (tuned),1015.6,71.9,87.3,57.69230769230769,0.36300778,0.3272030657216854,0.09436924344892789,0.0986223404514806,0.023987618493275673,0.0,0.0,0.0,26.0,1789.9945177390025,2.0111523224757266,2631.8607154039064,5.861077971432601,0.9326013983185147,0.9326013983185147,0.5769230769230769,62.75,0.2451850432781133,0.18163896746332203,0.24498937561294537,1.9585683345794678,0.1091843843460083,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,hpo,tuned,LLMAdapterEngineered260331-engineering,LLMAdapterEngineered260331-engineering,260331-engineering
260331-engineeringLLMAdapterEngineered (tuned),1015.6,71.9,87.3,57.69230769230769,0.36300778,0.3272030657216854,0.09436924344892789,0.0986223404514806,0.023987618493275673,0.0,0.0,0.0,26.0,1789.9945177390025,2.0111523224757266,2631.8607154039064,5.861077971432601,0.9326013983185147,0.9326013983185147,0.5769230769230769,62.75,0.2451850432781133,0.18163896746332203,0.24498937561294537,1.9585683345794678,0.1091843843460083,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,hpo,tuned,260331-engineeringLLMAdapterEngineered,260331-engineeringLLMAdapterEngineered,260331-engineering
LLMAdapterEngineered260331-engineering (tuned + ensemble),1013.1,73.0,88.5,57.92307692307692,0.36041486,0.32899440204287256,0.09638300764182722,0.09816276749039055,0.022942867103040616,0.0,0.0,0.0,26.0,1789.9945177390025,8.276224255561829,2631.8607154039064,23.95859126177858,0.9377165178320067,0.9377165178320067,0.5769230769230769,64.25,0.25303844842576256,0.1697036582713105,0.24604200719189273,1.9585683345794678,0.1091843843460083,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,hpo,tuned_ensemble,LLMAdapterEngineered260331-engineering,LLMAdapterEngineered260331-engineering,260331-engineering
260331-engineeringLLMAdapterEngineered (tuned + ensemble),1013.1,73.0,88.5,57.92307692307692,0.36041486,0.32899440204287256,0.09638300764182722,0.09816276749039055,0.022942867103040616,0.0,0.0,0.0,26.0,1789.9945177390025,8.276224255561829,2631.8607154039064,23.95859126177858,0.9377165178320067,0.9377165178320067,0.5769230769230769,64.25,0.25303844842576256,0.1697036582713105,0.24604200719189273,1.9585683345794678,0.1091843843460083,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,hpo,tuned_ensemble,260331-engineeringLLMAdapterEngineered,260331-engineeringLLMAdapterEngineered,260331-engineering
260401-engineeringLLMAdapterEngineered (tuned),1006.4,58.3,83.0,58.55769230769231,0.35328433,0.3029684867467459,0.1067292750716729,0.09188202007630253,0.018855085971021097,0.0,0.0,0.0,26.0,557.0099155260966,0.9592476257911096,685.6096301694961,2.583783359713145,0.9732201469509456,0.9732201469509456,0.8461538461538461,57.75,0.22588599762831768,0.1697036582713105,0.250296393156805,0.6966519355773926,0.059387803077697754,0.6118373306560292,0.11664991488371194,1.0,1.0,1.0,hpo,tuned,260401-engineeringLLMAdapterEngineered,260401-engineeringLLMAdapterEngineered,260401-engineering
RF (default),1000.0,40.3,61.2,59.15384615384615,0.346586,0.2991559387276946,0.09505085304810579,0.08734006844288242,0.017562072731598124,0.0,0.0,0.0,26.0,1.0854601126450758,0.07533949155073899,0.6304621106406336,0.10511571551074265,1.0,1.0,0.0,57.0,0.22588599762831768,0.1697036582713105,0.26730474402149096,0.5956927537918091,0.056810617446899414,0.5448480320618292,0.1056819203790226,1.0,1.0,0.0,config,default,RF,RandomForest,tabarena-2025-06-12
260401-engineeringLLMAdapterEngineered (tuned + ensemble),994.6,51.6,76.7,59.65384615384615,0.340968,0.30467357249352295,0.10485762441961871,0.09197340008025698,0.01845713433204898,0.0,0.0,0.0,26.0,557.0099155260966,2.5894329456182628,685.6096301694961,7.829840284511444,0.9814207122864589,0.9814207122864589,0.8461538461538461,59.5,0.22588599762831768,0.1697036582713105,0.2495507791217173,0.6966519355773926,0.059387803077697754,0.6118373306560292,0.11664991488371194,1.0,1.0,1.0,hpo,tuned_ensemble,260401-engineeringLLMAdapterEngineered,260401-engineeringLLMAdapterEngineered,260401-engineering
