method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
TFMLLM (tuned + ensemble),1231.1,7037.6,14130.2,48.0,0.36486486,0.4627195612313698,0.3594586916661525,0.3594586916661525,0.027042253521126762,0.0,0.0,0.0,2.0,4071.5789490938187,22.862698912620544,6626.912245070493,66.70142795961432,0.8808962264150944,0.8808962264150944,0.0,48.0,0.4627195612313698,0.4371559876227617,2.5593984915350427,4071.5789490938187,22.862698912620544,6626.912245070493,66.70142795961432,0.8808962264150944,0.8808962264150944,0.0,hpo,tuned_ensemble,TFMLLM,TFMLLM,TFMLLM
MNCA_GPU (tuned + ensemble),1231.1,2661.9,15818.8,48.0,0.36486486,0.2918962829108797,0.049799552297532135,0.049799552297532135,0.024242424242424242,0.0,0.0,0.0,2.0,9018.808688879013,2.8641164302825928,11401.303826071971,7.627112156264099,0.8647806418998065,0.8647806418998065,0.0,48.0,0.2918962829108797,0.22241047929874677,0.8166130172604125,9018.808688879013,2.8641164302825928,11401.303826071971,7.627112156264099,0.8647806418998065,0.8647806418998065,0.0,hpo,tuned_ensemble,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
MNCA_GPU (tuned),1231.1,583.9,12701.7,48.0,0.36486486,0.295828777200436,0.08977160199522816,0.08977160199522816,0.022482435597189696,0.0,0.0,0.0,2.0,9018.808688879013,0.1837533712387085,11401.303826071971,0.45936901389390045,0.9410676582452979,0.9410676582452979,0.0,48.0,0.295828777200436,0.19727394297013848,0.8559995669431373,9018.808688879013,0.1837533712387085,11401.303826071971,0.45936901389390045,0.9410676582452979,0.9410676582452979,0.0,hpo,tuned,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
LLMBaseline (tuned),1220.7,0.0,5796.1,48.75,0.35472974,0.3317680274438559,0.1822834913613819,0.1822834913613819,0.020709430756159726,0.0,0.0,0.0,2.0,3157.490584254265,7.04192578792572,6326.816990097817,28.205326426652157,1.0,1.0,0.5,48.75,0.3317680274438559,0.18451271381204645,1.0309999030516197,3157.490584254265,7.04192578792572,6326.816990097817,28.205326426652157,1.0,1.0,0.5,hpo,tuned,LLMBaseline,LLMBaseline,LLMBaseline
FTTransformer (default),1210.3,7643.6,18268.0,49.5,0.3445946,0.4808822118024522,0.3804973497113682,0.3804973497113682,0.0275,0.0,0.0,0.0,2.0,32.282336831092834,0.238714337348938,54.27251019611988,0.7076135655374629,0.8691037735849056,0.8691037735849056,0.0,49.5,0.4808822118024522,0.5631048387096773,3.24394997825558,32.282336831092834,0.238714337348938,54.27251019611988,0.7076135655374629,0.8691037735849056,0.8691037735849056,0.0,config,default,FTTransformer,FTTransformer,FTTransformer
LLMBaselineBidirectionalPooling (tuned + ensemble),1206.8,0.0,5782.2,49.75,0.3412162,0.33279708426650273,0.18125443453873508,0.18125443453873508,0.02021535960991467,0.0,0.0,0.0,2.0,3006.416293978691,48.03235304355621,6024.062901369213,192.82551620830074,1.0,1.0,0.5,49.75,0.33279708426650273,0.18612561703785307,1.031350780244602,3006.416293978691,48.03235304355621,6024.062901369213,192.82551620830074,1.0,1.0,0.5,hpo,tuned_ensemble,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
LLMBaseline (tuned + ensemble),1199.8,0.0,5775.2,50.25,0.33445945,0.33369343220672393,0.18035808659851388,0.18035808659851388,0.01998409226486379,0.0,0.0,0.0,2.0,3157.490584254265,36.4383327960968,6326.816990097817,146.26318589721876,1.0,1.0,0.5,50.25,0.33369343220672393,0.18753690736043369,1.0316577977884618,3157.490584254265,36.4383327960968,6326.816990097817,146.26318589721876,1.0,1.0,0.5,hpo,tuned_ensemble,LLMBaseline,LLMBaseline,LLMBaseline
TFMLLM (tuned),1199.8,4965.4,15059.7,50.25,0.33445945,0.46606170392480506,0.3562552932615236,0.3562552932615236,0.02448830409356725,0.0,0.0,0.0,2.0,4071.5789490938187,5.665475964546204,6626.912245070493,17.902590110269117,0.9080188679245286,0.9080188679245286,0.0,50.25,0.46606170392480506,0.4421464197287789,2.5622986496716416,4071.5789490938187,5.665475964546204,6626.912245070493,17.902590110269117,0.9080188679245286,0.9080188679245286,0.0,hpo,tuned,TFMLLM,TFMLLM,TFMLLM
EBM (tuned + ensemble),1189.2,0.0,7178.7,51.0,0.3243243,0.3378380941037879,0.18964495714660606,0.18964495714660606,0.020238095238095236,0.0,0.0,0.0,2.0,4931.071117281914,0.0944361686706543,5759.575422422869,0.2637670901483166,1.0,1.0,0.0,51.0,0.3378380941037879,0.18821139413817956,1.0559755725085367,4931.071117281914,0.0944361686706543,5759.575422422869,0.2637670901483166,1.0,1.0,0.0,hpo,tuned_ensemble,EBM,ExplainableBM,tabarena-2025-09-03
TFMLLM (default),1185.6,4979.6,17058.6,51.25,0.32094595,0.47858279571066153,0.3687763850473801,0.3687763850473801,0.024300616405879563,0.0,0.0,0.0,2.0,631.9109283685684,5.788756847381592,1039.2698530287282,18.14865973668706,0.9080188679245286,0.9080188679245286,0.0,51.25,0.47858279571066153,0.516441204904649,2.959994886817339,631.9109283685684,5.788756847381592,1039.2698530287282,18.14865973668706,0.9080188679245286,0.9080188679245286,0.0,config,default,TFMLLM,TFMLLM,TFMLLM
