method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
XT (tuned),1334.8,181.4,158.1,38.8,0.6021053,0.15026822325959027,0.10552853643395432,0.08394199237853224,0.03742017749401951,0.0,0.0,0.0,10.0,630.093171787262,0.11433539390563965,867.3309536931581,0.31342253824985955,0.7216812522712952,0.7216812522712952,0.0,32.5,0.11498457518401872,0.06310325494615195,0.6600625930251222,624.3105140924454,0.123038649559021,820.9103581363925,0.33416185491110395,0.7365580881119844,0.7365580881119844,0.0,hpo,tuned,XT,ExtraTrees,tabarena-2025-06-12
LLMSlot260506-LS-qwen-causal (tuned + ensemble),1330.0,152.3,124.2,39.25,0.5973684,0.12414704827390159,0.06846299043898561,0.05412365521790967,0.03412988996484652,0.0,0.0,0.0,10.0,16989.20293753147,115.95628917217255,22655.893957316388,323.13193558243137,0.7476827959350979,0.7476827959350979,0.0,41.5,0.0908214313536399,0.06853316380082665,0.7371577781530038,15542.404599428177,104.32113349437714,21097.187445759155,286.17902710039857,0.8294809770241958,0.8294809770241958,0.0,hpo,tuned_ensemble,LLMSlot260506-LS-qwen-causal,LLMSlot260506-LS-qwen-causal,260506-LS-qwen-causal
XT (tuned + ensemble),1326.8,166.6,140.2,39.55,0.59421057,0.14596025886259373,0.09751727714641395,0.0785312137548457,0.03430287107983005,0.0,0.0,0.0,10.0,630.093171787262,0.8253463745117188,867.3309536931581,2.2950919646227295,0.7708493323347986,0.7708493323347986,0.0,38.25,0.10582834520137258,0.06596029096155946,0.6523439369303805,624.3105140924454,0.8942171335220337,820.9103581363925,1.909535746802462,0.8585317143640144,0.8585317143640144,0.0,hpo,tuned_ensemble,XT,ExtraTrees,tabarena-2025-06-12
LLMSlot260506-LS-qwen-bidir (tuned),1325.7,114.7,141.7,39.65,0.59315795,0.13411699673503336,0.08829403891768745,0.06122754918553147,0.03158393719585128,0.0,0.0,0.0,10.0,17230.276545143126,25.94792232513428,23876.288373084968,70.2390010880878,0.7610059127612845,0.7610059127612845,0.1,37.0,0.09674185003676616,0.05492402812134281,0.7367380204561924,19161.979223251343,27.121071100234985,27090.691315376374,79.82247726548377,0.8131085018368838,0.8131085018368838,0.0,hpo,tuned,LLMSlot260506-LS-qwen-bidir,LLMSlot260506-LS-qwen-bidir,260506-LS-qwen-bidir
XGB (tuned),1324.1,133.1,112.4,39.8,0.591579,0.12221401554634488,0.06176918455449991,0.05714358720844412,0.029603069991789504,0.0,0.0,0.0,10.0,1168.056036233902,0.38492398262023925,1567.3046221728332,0.9057572909895804,0.7838790848504729,0.7838790848504729,0.0,37.0,0.13118346456489743,0.053675214328021616,0.66031949880453,978.4266933202744,0.19608581066131592,1627.767421372563,0.5405864536466187,0.8311962012632277,0.8311962012632277,0.0,hpo,tuned,XGB,XGBoost,tabarena-2025-06-12
LLMSlot260506-LS-qwen-bidir (tuned + ensemble),1318.2,161.2,133.5,40.35,0.5857895,0.13246518610693703,0.08894929496205164,0.0603064596943306,0.033433526554536123,0.0,0.0,0.0,10.0,17230.276545143126,144.48388142585753,23876.288373084968,420.16732769961556,0.7366886868760173,0.7366886868760173,0.1,35.5,0.09329181534296627,0.07470931223953832,0.730888241350645,19161.979223251343,156.1369606256485,27090.691315376374,339.57356660963427,0.7840678933444629,0.7840678933444629,0.0,hpo,tuned_ensemble,LLMSlot260506-LS-qwen-bidir,LLMSlot260506-LS-qwen-bidir,260506-LS-qwen-bidir
GBM (tuned),1317.7,71.7,48.0,40.4,0.58526313,0.12466796025058587,0.06383499650056763,0.057798112110393374,0.02565540501458922,0.0,0.0,0.0,10.0,1068.9766187667847,0.37833476066589355,1438.2298160973758,0.8548367496347685,0.8177440474694961,0.8177440474694961,0.0,38.5,0.11793032511369833,0.06607196773447298,0.6745247387616987,943.7310781478882,0.18095648288726807,1466.3735025411343,0.562486732247516,0.7996751013517645,0.7996751013517645,0.0,hpo,tuned,GBM,LightGBM,tabarena-2025-06-12
LLMSlot260508-LS-qwen-causal-num_emb-pwl (tuned),1303.5,181.1,116.3,41.75,0.5710526,0.13637536832491595,0.06858899412412336,0.062299522732553764,0.03314854258403879,0.0,0.0,0.0,10.0,11311.793637323379,15.52971305847168,14940.595640656262,43.46147802552655,0.744233364393547,0.744233364393547,0.1,39.0,0.13838893564586402,0.05067513468166464,0.6947124370633837,10727.399660110474,16.937787175178528,14795.295648143827,40.85972136278532,0.8919463087248335,0.8919463087248335,0.0,hpo,tuned,LLMSlot260508-LS-qwen-causal-num_emb-pwl,LLMSlot260508-LS-qwen-causal-num_emb-pwl,260508-LS-qwen-causal-num_emb-pwl
LLMSlot260506-LS-qwen-structured (default),1299.8,182.8,138.9,42.1,0.56736845,0.14027452437133495,0.07047741531543669,0.06566151549093321,0.12236536759892813,1.0,0.0,0.0,9.0,1709.2322292089461,19.456988358497618,2276.6010889048353,55.85395191088844,0.7506687869381441,0.7506687869381441,0.0,39.5,0.10436174952086946,0.06629971494989695,0.7486249327587762,1507.523141026497,16.734883189201355,2227.013125219036,44.26806617483734,0.7714942845347246,0.7714942845347246,0.0,config,default,LLMSlot260506-LS-qwen-structured,LLMSlot260506-LS-qwen-structured,260506-LS-qwen-structured
LLMSlot260506-LS-qwen-causal (default),1298.7,154.4,143.6,42.2,0.5663158,0.1367419175369146,0.07200278421775236,0.06321575987930697,0.03127514924228296,0.0,0.0,0.0,10.0,1637.5861299276353,19.110824751853944,2158.883651402906,53.214686272880684,0.7392928503572429,0.7392928503572429,0.0,41.0,0.10274917130149197,0.060966729327171974,0.7704775298706257,1406.649975180626,17.62049901485443,1828.8708501486344,45.293940051048125,0.78350352651871,0.78350352651871,0.0,config,default,LLMSlot260506-LS-qwen-causal,LLMSlot260506-LS-qwen-causal,260506-LS-qwen-causal
LLMSlot260506-LS-qwen-structured (tuned),1296.1,175.6,117.2,42.45,0.5636842,0.1299642923572603,0.06257341602954875,0.054901662372326965,0.03846663968269838,0.0,0.0,0.0,10.0,17934.928171038628,17.568465924263002,24442.148803850003,50.417707944140396,0.7840757506349912,0.7840757506349912,0.0,46.0,0.10536795904390717,0.07533854389545505,0.728789528065289,16840.555431365967,15.938594698905945,23632.847978343634,39.839591397877406,0.9749022373096405,0.9749022373096405,0.0,hpo,tuned,LLMSlot260506-LS-qwen-structured,LLMSlot260506-LS-qwen-structured,260506-LS-qwen-structured
EBM (tuned),1288.3,224.9,145.7,43.2,0.55578953,0.1451936136567262,0.08876659563332182,0.09055405598792354,0.13042597635821523,1.0,0.0,0.0,9.0,3585.118382716179,0.017685723304748536,4743.534148921749,0.04822840612713522,0.7509035613772193,0.7509035613772193,0.0,50.0,0.08990515723946851,0.06174661221967742,0.7173651915778654,2083.707528591156,0.01429891586303711,3249.2375221925563,0.04364510253071785,0.9997731618626884,0.9997731618626884,0.0,hpo,tuned,EBM,ExplainableBM,tabarena-2025-09-03
FASTAI (tuned + ensemble),1277.4,158.5,156.4,44.25,0.54473686,0.15733968436593965,0.10149871581363801,0.08271548789720679,0.03708173892058843,0.0,0.0,0.0,10.0,2018.0059858798982,4.288038659095764,2705.9373274255604,11.199071435742528,0.8138429560190243,0.8138429560190243,0.0,48.0,0.058322099073743305,0.06588860017377168,0.774581297014777,1939.249927520752,3.9024746417999268,2721.8722746730828,11.819991722567291,0.9720902556773364,0.9720902556773364,0.0,hpo,tuned_ensemble,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
NN_TORCH (tuned + ensemble),1272.8,140.4,104.9,44.7,0.54,0.12756842104453803,0.06883658745860444,0.058710593337060496,0.0311938441625332,0.0,0.0,0.0,10.0,5467.730518627167,0.8267405033111572,6915.66297383334,2.1979162982510547,0.7738507715903896,0.7738507715903896,0.0,44.5,0.06000740457752263,0.06178560199653972,0.7237594500455737,4240.75880587101,0.6890631914138794,5609.399443801145,2.139553741008153,0.8414917732290861,0.8414917732290861,0.0,hpo,tuned_ensemble,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
LLMSlot260508-LS-qwen-causal-num_emb-pwl (default),1270.2,173.2,147.4,44.95,0.5373685,0.14343296891348256,0.06878819672573866,0.06945227013913391,0.03102299877115865,0.0,0.0,0.0,10.0,1019.6736272335053,17.024966621398924,1347.7062816098487,47.81006963025039,0.7586794589085412,0.7586794589085412,0.1,42.0,0.13974519739526353,0.038869895100699325,0.698939581606336,943.9384170770645,18.669724106788635,1357.4646150073866,46.25896253821456,0.8618571390810404,0.8618571390810404,0.0,config,default,LLMSlot260508-LS-qwen-causal-num_emb-pwl,LLMSlot260508-LS-qwen-causal-num_emb-pwl,260508-LS-qwen-causal-num_emb-pwl
LLMSlot260508-LS-qwen-bidir-num_emb-pwl (tuned + ensemble),1266.1,147.9,119.2,45.35,0.5331579,0.1369380142986994,0.06346343490420708,0.05646520011294119,0.027315307876923912,0.0,0.0,0.0,10.0,11415.943989920615,135.59087138175965,15045.134692146617,371.84528200327435,0.7923312668652321,0.7923312668652321,0.1,40.5,0.14854782049528104,0.06225443533837773,0.6870898703430891,10981.009161829948,148.80479061603546,14495.706309024561,393.473223538366,0.9126418808180117,0.9126418808180117,0.0,hpo,tuned_ensemble,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,260508-LS-qwen-bidir-num_emb-pwl
LLMSlot260508-LS-qwen-causal-num_emb-pwl (tuned + ensemble),1264.6,173.8,143.8,45.5,0.53157896,0.14201127649095008,0.06718596800235194,0.06402786308115929,0.029324510599853925,0.0,0.0,0.0,10.0,11311.793637323379,139.16941888332366,14940.595640656262,390.29599539657136,0.7709903147196051,0.7709903147196051,0.1,37.25,0.1501659743258777,0.05834350928578427,0.6973018674005105,10727.399660110474,147.62021780014038,14795.295648143827,368.89905720655156,0.8850112948383091,0.8850112948383091,0.0,hpo,tuned_ensemble,LLMSlot260508-LS-qwen-causal-num_emb-pwl,LLMSlot260508-LS-qwen-causal-num_emb-pwl,260508-LS-qwen-causal-num_emb-pwl
MNCA_GPU (tuned + ensemble),1259.5,199.3,176.2,46.0,0.5263158,0.14190006982984366,0.08071673999768303,0.07379182301847528,0.0372333319903234,0.0,0.0,0.0,10.0,7758.800104784966,3.1062255859375,9879.976293997683,8.0727227754621,0.7462463853671534,0.7462463853671534,0.0,42.0,0.08434486988256473,0.0601756787232485,0.6532268461420869,7742.386865973473,3.0631277561187744,9462.390042597679,8.016389747288136,0.8255750558187566,0.8255750558187566,0.0,hpo,tuned_ensemble,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
LLMSlot260506-LS-qwen-causal (tuned),1256.4,149.8,119.1,46.3,0.5231579,0.1339073418031421,0.06272294830164418,0.054338492584556544,0.026627723634941,0.0,0.0,0.0,10.0,16989.20293753147,17.91086094379425,22655.893957316388,47.32898618031505,0.8141812127035001,0.8141812127035001,0.0,47.0,0.1072837308762738,0.07625827266376806,0.733812652267333,15542.404599428177,17.464712142944336,21097.187445759155,49.17446757450214,0.9852178985605959,0.9852178985605959,0.0,hpo,tuned,LLMSlot260506-LS-qwen-causal,LLMSlot260506-LS-qwen-causal,260506-LS-qwen-causal
