method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
EBM (tuned),1354.0,222.9,184.0,32.625,0.6046875,0.14216544849694146,0.122147973564317,0.08526968027862175,0.16493174964689344,1.0,0.0,0.0,7.0,3922.9833153784275,0.022471189498901367,5399.172056896945,0.06562132403802227,0.7183590467198508,0.7183590467198508,0.0,37.0,0.11350739788474323,0.06174661221967742,0.6065806607918196,2189.601558804512,0.016631245613098145,3743.9706723273466,0.06057622632516432,0.9574438471040602,0.9574438471040602,0.0,hpo,tuned,EBM,ExplainableBM,tabarena-2025-09-03
LLMAdapter260423-bidir (tuned + ensemble),1350.3,179.4,156.7,32.9375,0.60078126,0.1360294661006921,0.07623754602914612,0.06839910409418896,0.043957135840709725,0.0,0.0,0.0,8.0,7674.237466216087,109.01258343458176,11081.027764564069,346.0893910388363,0.7262800377708476,0.7262800377708476,0.125,28.0,0.09295275970593375,0.07649971936493746,0.6192105279941974,7828.055900335312,119.89444184303284,12361.289277771531,317.36245247492485,0.7642861492423066,0.7642861492423066,0.0,hpo,tuned_ensemble,LLMAdapter260423-bidir,LLMAdapter260423-bidir,260423-bidir
NN_TORCH (tuned + ensemble),1342.1,118.4,100.2,33.625,0.5921875,0.11669671147510798,0.054776194053451535,0.057441599820737085,0.03735243130210816,0.0,0.0,0.0,8.0,5525.471385836601,0.8691608607769012,7127.693406124973,2.5992304785251203,0.7539230614166335,0.7539230614166335,0.0,35.0,0.08202210543813532,0.06612536888154263,0.5902905455599158,4177.980161309242,0.6890631914138794,5609.399443801145,2.139553741008153,0.8068926588849907,0.8068926588849907,0.0,hpo,tuned_ensemble,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
LLMAdapter260429-LA-Bidir (tuned + ensemble),1342.1,126.2,95.5,33.625,0.5921875,0.11292058589636385,0.036411899217624735,0.04586004102706462,0.03666328442603369,0.0,0.0,0.0,8.0,11621.598550915718,71.32265502214432,16405.642703720714,212.64524760272343,0.7593233394789276,0.7593233394789276,0.0,37.0,0.10849842121499181,0.06888092644778046,0.6054320440307563,13199.343743562698,70.36689794063568,15565.738788658082,196.8896595038807,0.849295615512309,0.849295615512309,0.0,hpo,tuned_ensemble,LLMAdapter260429-LA-Bidir,LLMAdapter260429-LA-Bidir,260429-LA-Bidir
LLMAdapter260421-3 (tuned + ensemble),1337.0,192.3,166.7,34.0625,0.58671874,0.13609476563265208,0.06987655374140497,0.06806968765698777,0.047616370432780705,0.0,0.0,0.0,8.0,5834.817645937204,60.94000405073166,8789.226936168838,191.4587784121307,0.7545400247826722,0.7545400247826722,0.125,38.0,0.11204449302031683,0.09214357319473179,0.6171566789803609,5969.330798745155,70.00493490695953,10518.55134960909,243.6907769451148,0.9352043792345288,0.9352043792345288,0.0,hpo,tuned_ensemble,LLMAdapter260421-3,LLMAdapter260421-3,260421-3
LLMAdapter260429-LA-Bidir (tuned),1336.2,191.8,111.5,34.125,0.5859375,0.12010232159205186,0.038543533509583866,0.045524724763974414,0.14929109733939464,1.0,0.0,0.0,7.0,11621.598550915718,13.744806706905365,16405.642703720714,41.13255165589605,0.7598190877496573,0.7598190877496573,0.0,40.0,0.13088010223068025,0.06590525044705718,0.6116885541700885,13199.343743562698,13.535023093223572,15565.738788658082,39.13546220958115,0.965273012361922,0.965273012361922,0.0,hpo,tuned,LLMAdapter260429-LA-Bidir,LLMAdapter260429-LA-Bidir,260429-LA-Bidir
LLMAdapter260423-bidir (tuned),1335.5,187.6,166.5,34.1875,0.58515626,0.1340608280267615,0.06685934139189587,0.06611849348422173,0.04195006224008022,0.0,0.0,0.0,8.0,7674.237466216087,17.938178777694702,11081.027764564069,56.33667489846165,0.7428784505509308,0.7428784505509308,0.125,30.5,0.0997316257622361,0.09763763934689115,0.6245746756930858,7828.055900335312,18.51626217365265,12361.289277771531,50.322852332460386,0.8056081200927505,0.8056081200927505,0.0,hpo,tuned,LLMAdapter260423-bidir,LLMAdapter260423-bidir,260423-bidir
LLMAdapter260421-3 (tuned),1334.0,234.3,175.8,34.3125,0.5835937,0.13456961407497886,0.07404858113022039,0.07123122075965005,0.07562204821469777,0.0,0.0,1.0,7.0,5834.817645937204,10.241065204143524,8789.226936168838,31.173257328066395,0.6985630862664804,0.6985630862664804,0.125,31.5,0.1167423627321626,0.08104827763075002,0.6233020496711413,5969.330798745155,10.711109399795532,10518.55134960909,33.321745434604296,0.8035087719298228,0.8035087719298228,0.0,hpo,tuned,LLMAdapter260421-3,LLMAdapter260421-3,260421-3
XRFM_GPU (tuned),1331.1,106.5,91.6,34.5625,0.5804688,0.12247676028284052,0.05470266246447597,0.05745172762371563,0.035094461073658975,0.0,0.0,0.0,8.0,1909.2312536239624,0.04534289240837097,2834.646985198199,0.13053962643584802,0.784461032147359,0.784461032147359,0.0,32.75,0.12133419402016787,0.062101466778540164,0.5911357016944887,1927.3518810272217,0.046602845191955566,2859.060244138649,0.11155440900961776,0.8250335053740282,0.8250335053740282,0.0,hpo,tuned,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
LLMSlot260424-next_token_pred (tuned),1314.2,130.8,114.4,36.0,0.5625,0.12071701584386366,0.04081392213734977,0.0459308970251438,0.032374510671695604,0.0,0.0,0.0,8.0,20461.484578967094,20.106365740299225,27650.500820016765,58.65258428715743,0.8194417810937694,0.8194417810937694,0.0,32.5,0.10746750902125324,0.081992804475677,0.6142885186517393,17866.04635977745,20.970321655273438,27554.49350670071,65.85037254905176,0.8995815717591407,0.8995815717591407,0.0,hpo,tuned,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
