method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
FASTAI (tuned),1124.5,206.9,226.7,40.2,0.4478873,0.22726027249820752,0.13192651064663768,0.10047915927067153,0.06652720511708009,0.0,0.0,1.0,9.0,1969.6579949140548,0.44904911518096924,2990.79672806795,1.295729425914733,0.7937974889000581,0.7937974889000581,0.0,45.0,0.12064199537572595,0.07237927211247652,0.25510121457489876,1939.249927520752,0.3247798681259155,2932.157395996869,1.0619916430101133,1.0,1.0,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
XRFM_GPU (default),1118.0,207.0,173.5,40.7,0.44084507,0.2325031083672957,0.11086908480046315,0.08669139861059186,0.05065100576251913,0.0,0.0,0.0,10.0,10.46558358669281,0.8902128458023071,15.80501240498909,2.694585725376436,0.8154301929699599,0.8154301929699599,0.0,50.0,0.1791939967970898,0.14060089996736463,0.31066794802959974,8.36213493347168,0.6269551515579224,13.323095045925147,1.8885411831127987,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
RF (tuned),1080.0,112.2,121.7,43.6,0.4,0.22447691730261998,0.08646646445611356,0.07963973616173547,0.032212210723784926,0.0,0.0,0.0,10.0,648.4057479381561,0.11091723442077636,998.7391213755425,0.3420522322539083,0.9319944624057687,0.9319944624057687,0.0,47.0,0.21059829122562918,0.10534435064248007,0.29038699439185833,654.3969733715057,0.12215125560760498,960.3566043944636,0.3610751149739556,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
FTTransformer (tuned + ensemble),1078.7,97.7,126.8,43.7,0.39859155,0.25070253590308156,0.11054584400944345,0.10407449739806854,0.02460689442293216,0.0,0.0,0.0,10.0,18523.367700266837,2.7687251806259154,27532.704716796365,8.283163593132779,0.958374828819049,0.958374828819049,0.0,44.0,0.1425715502716649,0.17648852391214348,0.2543550070676889,13677.194548010826,2.3826528787612915,22111.812411839936,7.7430296427498595,1.0,1.0,0.0,hpo,tuned_ensemble,FTTransformer,FTTransformer,FTTransformer
LLMBaselineBidirectionalPooling (tuned + ensemble),1076.7,161.9,194.9,43.85,0.3964789,0.25524155939698456,0.1214855678527047,0.11002541824127171,0.040209200293576434,0.0,0.0,0.0,10.0,7974.219155693054,60.59659113883972,12168.45816065437,192.75858943227198,0.9117992014555565,0.9117992014555565,0.0,48.5,0.18584012389601395,0.1289760870177892,0.26123872453777486,7113.674960374832,55.92749905586243,11049.437030146983,164.62928688055746,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
FTTransformer (tuned),1068.0,110.3,135.6,44.5,0.38732395,0.2551709975932511,0.10652757342425395,0.10350549191762523,0.024888426090124538,0.0,0.0,0.0,10.0,18523.367700266837,0.29841458797454834,27532.704716796365,0.9084855063381008,0.9481677308043011,0.9481677308043011,0.0,50.5,0.16672560929496677,0.17929812841894152,0.25276754359394793,13677.194548010826,0.29183709621429443,22111.812411839936,0.8625137524153942,1.0,1.0,0.0,hpo,tuned,FTTransformer,FTTransformer,FTTransformer
XGB (default),1061.3,88.5,106.9,45.0,0.38028172,0.23912522251439433,0.13239189698814158,0.10649684847404986,0.023277850734747287,0.0,0.0,0.0,10.0,4.07089262008667,0.24554920196533203,6.2570967198817415,0.751153080565051,0.9891219708479637,0.9891219708479637,0.0,43.0,0.1692362288032775,0.0976244004640644,0.28648955647088364,3.569737672805786,0.13226854801177979,5.571702899918404,0.3910152544698202,1.0,1.0,0.0,config,default,XGB,XGBoost,tabarena-2025-06-12
NN_TORCH (default),1055.9,126.1,175.9,45.4,0.3746479,0.2446494607746597,0.12503441075753563,0.0961125126787302,0.029150934395485585,0.0,0.0,0.0,10.0,21.028945517539977,0.1466808795928955,32.10172817482995,0.39588827084179234,0.8910051530357265,0.8910051530357265,0.0,51.0,0.21119419473837697,0.1462985647563997,0.2626347886169425,14.662851214408875,0.07829821109771729,21.740648080753985,0.25718213162825365,1.0,1.0,0.0,config,default,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
TFMLLM (tuned),1049.1,194.6,230.2,45.9,0.36760563,0.31682250756983243,0.12221301210675956,0.13490772312646687,0.11927591436027345,1.0,0.0,0.0,9.0,5146.589609622955,5.376879453659058,8143.746049655347,16.64945227083249,0.8794859653450461,0.8794859653450461,0.0,53.25,0.25301348810908747,0.18005817009311828,0.2524923135402428,4059.990572810173,5.337438941001892,6749.513009847724,15.462552484307079,1.0,1.0,0.0,hpo,tuned,TFMLLM,TFMLLM,TFMLLM
LLMBaselineBidirectionalPooling (tuned),1042.3,180.1,211.6,46.4,0.3605634,0.2746858399332267,0.11859738585705953,0.11867216250582696,0.03511520247989208,0.0,0.0,0.0,10.0,7974.219155693054,13.710441756248475,12168.45816065437,42.41789398286009,0.9160598923276968,0.9160598923276968,0.0,53.0,0.21514238031478694,0.141077520703987,0.2719248591267606,7113.674960374832,13.73013186454773,11049.437030146983,41.38469033312135,1.0,1.0,0.0,hpo,tuned,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
TFMLLM (tuned + ensemble),1035.4,196.3,245.7,46.9,0.35352114,0.31978851268984804,0.11911944102905303,0.1295858719787077,0.05285162475332108,0.0,0.0,1.0,9.0,5146.589609622955,23.454698348045348,8143.746049655347,72.87685022685835,0.881246525812324,0.881246525812324,0.0,56.0,0.2612797538013646,0.1808499812905769,0.2506982048822216,4059.990572810173,20.385501742362976,6749.513009847724,68.49901372357671,1.0,1.0,0.0,hpo,tuned_ensemble,TFMLLM,TFMLLM,TFMLLM
XT (default),1015.0,138.1,148.4,48.35,0.33309862,0.2513293757335381,0.1442085910117324,0.0951859952165354,0.022861114414204454,0.0,0.0,0.0,10.0,0.5078797101974487,0.05332615375518799,0.7721073023096141,0.1612568365383258,0.968785561282121,0.968785561282121,0.0,45.75,0.1779587514672623,0.13231109722632153,0.3111222262630945,0.4994164705276489,0.053238630294799805,0.7720186710034314,0.1597647496280084,1.0,1.0,0.0,config,default,XT,ExtraTrees,tabarena-2025-06-12
FASTAI (default),1014.3,167.0,192.3,48.4,0.33239433,0.27359705830357106,0.14652412616942057,0.11430352299521385,0.026062462889182465,0.0,0.0,0.0,10.0,6.837472534179687,0.2760728597640991,10.449199205084383,0.8487625437083872,0.9198963510734119,0.9198963510734119,0.0,53.0,0.15805603873491525,0.1413805943668375,0.28529206018325026,6.84620463848114,0.2370089292526245,10.38752599617258,0.6834923625452799,1.0,1.0,0.0,config,default,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
GBM (default),1011.5,89.1,105.2,48.6,0.32957748,0.2410716888570752,0.14169639016915286,0.10213327024799904,0.021685418198257665,0.0,0.0,0.0,10.0,4.401137495040894,0.09153976440429687,6.693011990969177,0.2742584636343147,0.9663802622446962,0.9663802622446962,0.0,46.5,0.20078721083872508,0.1242514182437624,0.2874911756477935,4.082475543022156,0.04089915752410889,6.507792317597369,0.12075060475966223,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
