method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
REALMLP_GPU (tuned),1417.3,122.3,70.2,20.045454545454547,0.742629,0.12418159434973833,0.11248360940271268,0.061751322225596275,0.07842486460907513,0.0,0.0,0.0,11.0,4049.9650022333317,2.194749116897583,5953.167226579796,6.29007427427444,0.5622718377176011,0.5622718377176011,0.0,16.0,0.09064449064449054,0.05805592543275625,0.21098873019218445,4147.527881860733,0.9148919582366943,6213.219062552965,3.028124869866515,0.5160282621715252,0.5160282621715252,0.0,hpo,tuned,REALMLP_GPU,RealMLP_GPU,tabarena-2025-09-03
TABPFNV2_GPU (default),1412.4,208.9,115.0,20.363636363636363,0.7383293,0.11338175345570164,0.06871206997262708,0.05476168808301341,0.1770778383447629,1.0,0.0,1.0,9.0,6.0497800220142715,0.22854809327559036,9.016033238837652,0.6718709505187378,0.5141701658079372,0.5141701658079372,0.0,15.0,0.06971806198210573,0.025372359401900284,0.22782051282051285,5.426508665084839,0.22217774391174316,8.969435810057584,0.6162542933305817,0.4591029023746688,0.4591029023746688,0.0,config,default,TABPFNV2_GPU,TabPFNv2_GPU,tabarena-2025-06-12
TABDPT_GPU (default),1389.2,245.3,145.5,21.90909090909091,0.7174448,0.1358108678708847,0.1435029655877798,0.08280705933519411,0.08851802911745732,0.0,0.0,1.0,10.0,33.68541635166515,16.106579650532115,50.358042655161995,47.91256251353995,0.4850030035497477,0.4850030035497477,0.0,14.0,0.0597592433361992,0.037017310252995844,0.2350427350427351,34.82541060447693,15.878607988357544,52.480101585388184,48.172393276114505,0.39265536723163996,0.39265536723163996,0.0,config,default,TABDPT_GPU,TabDPT_GPU,tabarena-2025-10-20
"AutoGluon 1.4 (best, 4h)",1385.2,151.2,88.5,22.181818181818183,0.71375924,0.13977480534862627,0.1393809277227234,0.08419586545288979,0.05648546770486851,0.0,0.0,0.0,11.0,5311.7972345785665,1.0227161104028875,7978.648160662829,3.048711126733828,0.611632923104472,0.611632923104472,0.0,23.0,0.0939610647596345,0.06255162824020626,0.2237606772785071,3982.3525359630585,0.5442836284637451,6451.540478245768,1.6344853707619973,0.6680289634858677,0.6680289634858677,0.0,baseline,,,AutoGluon_v140_bq_4h8c,tabarena-2025-11-01
REALMLP_GPU (default),1360.5,146.8,107.8,23.90909090909091,0.6904177,0.1603781199986166,0.12944155059365312,0.1036022294542886,0.0853637479833652,0.0,0.0,1.0,10.0,19.467064228924837,3.6845299113880503,28.526268809404232,10.99230954628308,0.6288162670487143,0.6288162670487143,0.0,19.0,0.07353239894373331,0.07550335570469785,0.22505026052985158,18.740304470062256,3.4038751125335693,28.24662578874442,11.079648472615425,0.6390544405611825,0.6390544405611825,0.0,config,default,REALMLP_GPU,RealMLP_GPU,tabarena-2025-09-03
CAT (tuned + ensemble),1357.3,138.9,101.0,24.136363636363637,0.68734646,0.14105917653424146,0.10317813281412752,0.06347739981089795,0.05319510814640684,0.0,0.0,0.0,11.0,3840.569861303676,0.44287417151711206,5945.268627608555,1.2606338356780031,0.6305517702126259,0.6305517702126259,0.0,22.0,0.08950874271440445,0.07643147266794366,0.21068219564559593,1490.6308934688568,0.22396135330200195,2619.6908527053893,0.8203042671084404,0.5912698237728893,0.5912698237728893,0.0,hpo,tuned_ensemble,CAT,CatBoost,tabarena-2025-06-12
TABPFNV2_GPU (tuned),1348.5,161.6,94.4,24.772727272727273,0.678747,0.13566653776541918,0.08723899359495838,0.06118820007563065,0.06086386901381164,0.0,0.0,0.0,11.0,2438.011814399199,0.2166642058979381,3516.8429831887643,0.6357122267903564,0.6410074796136889,0.6410074796136889,0.0,23.0,0.09674757047611882,0.055392809587216936,0.22794871794871796,1778.827838420868,0.14274859428405762,2887.58757911522,0.477420047772768,0.5875706214689302,0.5875706214689302,0.0,hpo,tuned,TABPFNV2_GPU,TabPFNv2_GPU,tabarena-2025-06-12
TABM_GPU (tuned + ensemble),1323.1,146.0,111.3,26.636363636363637,0.65356266,0.15642575334168893,0.13474929840440733,0.0803333789292006,0.05119245218748656,0.0,0.0,0.0,11.0,4240.415419361808,0.8113518844951283,6217.229323934801,2.384798336327478,0.64843985418202,0.64843985418202,0.0,22.0,0.08833841417657373,0.0533947718226456,0.2223637501455227,2960.471925973892,0.6644167900085449,4228.525932170142,1.7493450053604194,0.6555740432612314,0.6555740432612314,0.0,hpo,tuned_ensemble,TABM_GPU,TabM_GPU,tabarena-2025-06-12
CAT (tuned),1319.5,124.5,76.7,26.90909090909091,0.6498772,0.15162623959685015,0.10543017243022615,0.06973275109898475,0.04883511676766808,0.0,0.0,0.0,11.0,3840.569861303676,0.04221799156882546,5945.268627608555,0.12974477938283988,0.6870227452606551,0.6870227452606551,0.0,28.0,0.09851607584501199,0.07240878261345855,0.21619658119658125,1490.6308934688568,0.030691146850585938,2619.6908527053893,0.07115136708644841,0.7432904663260075,0.7432904663260075,0.0,hpo,tuned,CAT,CatBoost,tabarena-2025-06-12
XRFM_GPU (tuned),1316.4,183.1,114.2,27.136363636363637,0.64680594,0.13738794165740223,0.09145897022407912,0.06531577496477987,0.05741655402958001,0.0,0.0,0.0,11.0,1960.017851526087,0.10451737317171964,2904.4658250330717,0.3307553426789696,0.6614146186475309,0.6614146186475309,0.0,29.0,0.11206077872744524,0.05542909361971291,0.24711748957633972,1943.2827775478363,0.04497885704040527,3127.468031393215,0.11706623935971165,0.5320799447573572,0.5320799447573572,0.0,hpo,tuned,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
EBM (tuned + ensemble),1308.6,181.2,113.5,27.727272727272727,0.63882065,0.16248532070554475,0.1478064622026973,0.09314862534141459,0.09220207278130775,0.0,1.0,0.0,10.0,6211.154447620565,0.2822631055658514,9774.948929202441,0.8270896082654885,0.6786134626966912,0.6786134626966912,0.0,26.0,0.09306025054682798,0.06003089825645559,0.2357894629240036,2135.092962026596,0.20212483406066895,3518.5622525536855,0.5441918175601395,0.7787021630615611,0.7787021630615611,0.0,hpo,tuned_ensemble,EBM,ExplainableBM,tabarena-2025-09-03
TABM_GPU (tuned),1289.0,118.3,103.3,29.227272727272727,0.61855036,0.16210803669639465,0.13281883780005369,0.08378489276249766,0.0401290308044002,0.0,0.0,0.0,11.0,4240.415419361808,0.10369326851584694,6217.229323934801,0.30340792356369645,0.7104099135766546,0.7104099135766546,0.0,28.0,0.08998393144081562,0.0704697986577193,0.22117249998760877,2960.471925973892,0.07042145729064941,4228.525932170142,0.2613377994334204,0.6439267886855233,0.6439267886855233,0.0,hpo,tuned,TABM_GPU,TabM_GPU,tabarena-2025-06-12
TABICL_GPU (default),1284.3,160.5,134.5,29.59090909090909,0.6136364,0.15458247921119683,0.11935481284702765,0.09588864144832193,0.15724550620234298,1.0,0.0,1.0,9.0,8.157483382658524,0.5873429125005548,12.361869886548076,1.749166270344117,0.6681522503618432,0.6681522503618432,0.2727272727272727,30.0,0.09515928837401655,0.0612516644474029,0.21858974358974348,10.708236932754517,0.7341995239257812,15.232200473335016,2.1721879406088203,0.9217970049916755,0.9217970049916755,0.0,config,default,TABICL_GPU,TabICL_GPU,tabarena-2025-06-12
XRFM_GPU (tuned + ensemble),1283.7,221.6,107.5,29.636363636363637,0.61302215,0.15156295596234806,0.09926470244894739,0.06908956977846693,0.04951675918169654,0.0,0.0,0.0,11.0,1960.017851526087,2.947837136008523,2904.4658250330717,9.122477331220823,0.6816748066426096,0.6816748066426096,0.0,21.0,0.12125700889364244,0.05108881191665927,0.2490585297346115,1943.2827775478363,2.2212631702423096,3127.468031393215,8.676809258759022,0.5198135198135263,0.5198135198135263,0.0,hpo,tuned_ensemble,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
GBM (tuned + ensemble),1269.1,98.3,51.6,30.772727272727273,0.59766585,0.16534430498165073,0.13044455834382637,0.07968228419793029,0.035370267746865476,0.0,0.0,0.0,11.0,1092.1345913193443,1.42194955999201,1619.7724116488891,4.209483474381261,0.8004795935669456,0.8004795935669456,0.0,33.0,0.11514195583596187,0.07349370999779369,0.22905714781769784,964.5000545978546,0.9955039024353027,1505.693772213518,2.918280087984525,0.8832891246684327,0.8832891246684327,0.0,hpo,tuned_ensemble,GBM,LightGBM,tabarena-2025-06-12
CAT (default),1263.3,102.0,80.0,31.227272727272727,0.59152335,0.1681025523167327,0.13106611133828555,0.07891926578402354,0.039971771881041424,0.0,0.0,0.0,11.0,63.17198957096446,0.04226790774952282,102.31040097463227,0.12981610844604283,0.775966891087809,0.775966891087809,0.0,32.5,0.12752669131807215,0.07949333769132892,0.23235150814363295,9.842995405197144,0.026571273803710938,14.001415939114002,0.08723198972790447,0.8474576271186475,0.8474576271186475,0.0,config,default,CAT,CatBoost,tabarena-2025-06-12
EBM (tuned),1247.8,215.1,132.8,32.45454545454545,0.5749386,0.17223923976525898,0.15446068088573764,0.0992013173152615,0.13982016381353177,1.0,0.0,0.0,10.0,6211.154447620565,0.03235346620733088,9774.948929202441,0.09660010317335756,0.7140187316330863,0.7140187316330863,0.0,38.0,0.11419693144299858,0.062025691366609126,0.23986025154590607,2135.092962026596,0.01976180076599121,3518.5622525536855,0.06274621649439555,1.0,1.0,0.0,hpo,tuned,EBM,ExplainableBM,tabarena-2025-09-03
XGB (tuned + ensemble),1242.7,108.1,92.7,32.86363636363637,0.5694103,0.17451416007056028,0.11384038103654412,0.07599531835609685,0.034096755849148196,0.0,0.0,0.0,11.0,1265.589413837953,1.6177012486891313,1878.6190532280705,4.876851389647519,0.7979291021678656,0.7979291021678656,0.0,28.0,0.14369821229562785,0.06976645964153978,0.2290283770953786,1021.9430437088013,1.1961238384246826,1689.162055717027,3.096400766309243,0.7936772046589007,0.7936772046589007,0.0,hpo,tuned_ensemble,XGB,XGBoost,tabarena-2025-06-12
XT (tuned),1238.1,189.7,128.2,33.22727272727273,0.5644964,0.1728878139816337,0.08702792138990242,0.0675024032247813,0.04309355231815125,0.0,0.0,0.0,11.0,638.0940712581981,0.1280460791154341,950.0781783933124,0.37722856705831814,0.7152559341349456,0.7152559341349456,0.0,26.0,0.1660892660393941,0.06341911118113985,0.2377492574289928,636.7065289020538,0.1336345672607422,947.8971330371834,0.38351286326023126,0.73133143788507,0.73133143788507,0.0,hpo,tuned,XT,ExtraTrees,tabarena-2025-06-12
XT (tuned + ensemble),1237.0,165.8,110.9,33.31818181818182,0.5632679,0.17487699838445786,0.09762994019915566,0.07155722660740835,0.03809775664696258,0.0,0.0,0.0,11.0,638.0940712581981,0.8896083831787109,950.0781783933124,2.665805140917451,0.7631281663841493,0.7631281663841493,0.0,28.5,0.14717742090948782,0.07349370999779369,0.23770534933948567,636.7065289020538,0.7460031509399414,947.8971330371834,2.387025139548562,0.7715617715617772,0.7715617715617772,0.0,hpo,tuned_ensemble,XT,ExtraTrees,tabarena-2025-06-12
EBM (default),1234.1,160.3,128.8,33.54545454545455,0.5601966,0.1745605622727184,0.15807405454334014,0.09429768375455647,0.04284764807535206,0.0,0.0,0.0,11.0,19.3082377910614,0.03403353691101074,29.960991683593424,0.10334766410084996,0.7525807556975987,0.7525807556975987,0.0,31.0,0.07015306122448994,0.0754800264842188,0.2241565744224039,9.398855209350586,0.025138378143310547,14.885048101330804,0.07806853024674575,0.8160138115395025,0.8160138115395025,0.0,config,default,EBM,ExplainableBM,tabarena-2025-09-03
XGB (tuned),1230.7,103.6,96.4,33.81818181818182,0.5565111,0.1758530899846755,0.11340627802715184,0.07643585619017813,0.0337099524483308,0.0,0.0,0.0,11.0,1265.589413837953,0.4825779307972301,1878.6190532280705,1.509218458540201,0.8100569470068958,0.8100569470068958,0.0,29.0,0.1400779000748278,0.07150739351136728,0.23096497115564346,1021.9430437088013,0.23209261894226074,1689.162055717027,0.7685186057690753,0.8594164456233454,0.8594164456233454,0.0,hpo,tuned,XGB,XGBoost,tabarena-2025-06-12
FASTAI (tuned + ensemble),1212.1,162.7,141.0,35.31818181818182,0.5362408,0.19718033907609545,0.16949947084866546,0.12400104137676848,0.04541530741167744,0.0,0.0,0.0,11.0,1998.1377835923975,4.772467136383057,2926.4457228232113,13.530894341878643,0.7929790809999101,0.7929790809999101,0.0,38.0,0.06853070175438725,0.058062788517924374,0.23064102564102562,1977.4281823635101,4.366992950439453,2928.010632775047,13.371041044592857,1.0,1.0,0.0,hpo,tuned_ensemble,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
NN_TORCH (tuned + ensemble),1198.1,91.1,105.3,36.45454545454545,0.5208845,0.18689321500837605,0.1472889863821348,0.0993635683016771,0.03299731104314691,0.0,0.0,0.0,11.0,4552.918084924871,1.113228971307928,6570.137212090128,3.2190387527558983,0.8007488936018885,0.8007488936018885,0.0,38.0,0.11642774118558685,0.09777091149856629,0.22059829059829061,3592.1035211086273,0.7180907726287842,5281.437695687203,2.1855483781423,1.0,1.0,0.0,hpo,tuned_ensemble,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
TABM_GPU (default),1195.8,114.0,103.0,36.63636363636363,0.5184275,0.18922831527384265,0.15051994182039985,0.09462478661657109,0.03225275523824141,0.0,0.0,0.0,11.0,21.59122941710732,0.09805774688720703,31.20875608999163,0.2891464560924185,0.7951540456532988,0.7951540456532988,0.0,36.0,0.1233230134158938,0.1002516778523499,0.2302941078960504,12.400693655014038,0.07846188545227051,19.125016483329457,0.28802496362402735,0.9531270849443347,0.9531270849443347,0.0,config,default,TABM_GPU,TabM_GPU,tabarena-2025-06-12
MNCA_GPU (default),1195.3,159.5,199.4,36.68181818181818,0.5178133,0.19234540317335316,0.14805782415416188,0.10896889140627684,0.05800986626345477,0.0,0.0,1.0,10.0,19.308411858298562,0.1354409564625133,28.369107286148925,0.3921234702169576,0.7650957048195696,0.7650957048195696,0.0,35.0,0.17637806413115498,0.07777080883900797,0.24928811780460233,13.942859172821045,0.11716508865356445,19.635928443688776,0.34844157207443055,0.8601398601398678,0.8601398601398678,0.0,config,default,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
GBM (tuned),1190.2,76.0,58.1,37.09090909090909,0.512285,0.17983477327723552,0.1207982769315975,0.07876883128973454,0.028348803400601277,0.0,0.0,0.0,11.0,1092.1345913193443,0.3470633029937744,1619.7724116488891,0.989417836030789,0.8630911579452597,0.8630911579452597,0.0,38.0,0.124885040471299,0.07928214179454735,0.231650124226522,964.5000545978546,0.19193363189697266,1505.693772213518,0.6355418274734194,1.0,1.0,0.0,hpo,tuned,GBM,LightGBM,tabarena-2025-06-12
MNCA_GPU (tuned + ensemble),1179.6,137.6,132.7,37.95454545454545,0.5006143,0.190523135699119,0.12240169941683893,0.06986088456265355,0.034076322750788375,0.0,0.0,0.0,11.0,7167.015463655645,3.2253341024572197,10369.177954557606,9.241672529426477,0.8231592059192038,0.8231592059192038,0.0,35.0,0.12000771753810502,0.13021408077687108,0.22149572649572646,6569.767284631729,2.7453298568725586,8998.25505783005,8.374323118601414,0.9165414411544447,0.9165414411544447,0.0,hpo,tuned_ensemble,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
NN_TORCH (tuned),1150.5,121.9,111.2,40.31818181818182,0.46867323,0.1983326432607961,0.15150367812665025,0.10044413877423218,0.031060670887154418,0.0,0.0,0.0,11.0,4552.918084924871,0.07562901756980202,6570.137212090128,0.22644112541105976,0.8399881899707683,0.8399881899707683,0.0,46.0,0.12168674698795146,0.08069241011983998,0.232008547008547,3592.1035211086273,0.06210899353027344,5281.437695687203,0.17825578222211624,1.0,1.0,0.0,hpo,tuned,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
RF (tuned + ensemble),1149.9,143.9,153.3,40.36363636363637,0.46805897,0.19591578823521957,0.07892978397164582,0.054273986331792284,0.039475127458070663,0.0,0.0,0.0,11.0,647.3819029331207,0.7700929858467795,965.8667878761993,2.332011707962148,0.8713656394385001,0.8713656394385001,0.0,45.0,0.15949269792467335,0.1105193075898802,0.2486712805468587,652.7483570575714,0.864675760269165,954.6907637966448,2.1562239787242077,1.0,1.0,0.0,hpo,tuned_ensemble,RF,RandomForest,tabarena-2025-06-12
FASTAI (tuned),1148.8,179.0,160.2,40.45454545454545,0.4668305,0.2099220434134118,0.1638251610536196,0.131715423229322,0.06113353180054142,0.0,0.0,1.0,10.0,1998.1377835923975,0.43717603249983356,2926.4457228232113,1.235834970047662,0.7954927234508204,0.7954927234508204,0.0,41.0,0.07565511411665249,0.07755271740748568,0.25397435897435894,1977.4281823635101,0.31844520568847656,2928.010632775047,0.8847784008500139,1.0,1.0,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
MNCA_GPU (tuned),1145.5,103.2,84.8,40.72727272727273,0.46314496,0.19668064246140002,0.11244547358238896,0.07280131279912427,0.02900262113089598,0.0,0.0,0.0,11.0,7167.015463655645,0.2068857496434992,10369.177954557606,0.6178906513788746,0.8825678657580641,0.8825678657580641,0.0,42.0,0.15100931677018603,0.13129194630872612,0.23064102564102562,6569.767284631729,0.20600104331970215,8998.25505783005,0.5220087902191429,1.0,1.0,0.0,hpo,tuned,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
FTTransformer (tuned + ensemble),1128.6,98.6,110.5,42.09090909090909,0.4447174,0.2293716402431184,0.11025001161021458,0.081819808907035,0.027510620301317977,0.0,0.0,0.0,11.0,18347.372110345146,2.6821110248565674,26537.67848900835,7.860324987786723,0.9069206793840493,0.9069206793840493,0.0,43.0,0.133804334536345,0.17459677419354785,0.22467492641607956,14852.34315776825,1.815969467163086,20201.45691651851,6.634616468804907,1.0,1.0,0.0,hpo,tuned_ensemble,FTTransformer,FTTransformer,FTTransformer
XRFM_GPU (default),1111.6,169.6,162.8,43.45454545454545,0.42628992,0.22365020526962986,0.10134907291693984,0.08074794485934264,0.047297410414580646,0.0,0.0,0.0,11.0,10.263072122227062,0.9477479674599387,15.117098320678226,2.726550511076079,0.8222714704906703,0.8222714704906703,0.0,54.0,0.16080956761729492,0.13779301165243926,0.2951955451820066,8.241883277893066,0.6325526237487793,12.356646593542829,1.930413767695427,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
FTTransformer (tuned),1094.5,85.9,128.9,44.81818181818182,0.4078624,0.23526181677884203,0.1079027720792489,0.08110112117674545,0.024458071041840012,0.0,0.0,0.0,11.0,18347.372110345146,0.29531158100474963,26537.67848900835,0.8739470987267758,0.9512055167336605,0.9512055167336605,0.0,50.0,0.1507157925809648,0.16290322580645142,0.22404385911772037,14852.34315776825,0.2726767063140869,20201.45691651851,0.8276505395770073,1.0,1.0,0.0,hpo,tuned,FTTransformer,FTTransformer,FTTransformer
RF (tuned),1094.5,120.6,121.4,44.81818181818182,0.40786237,0.2084046743444306,0.07094236886325372,0.055724576424472094,0.030863164385719167,0.0,0.0,0.0,11.0,647.3819029331207,0.11150271242315118,965.8667878761993,0.3322943006757165,0.9282039097907032,0.9282039097907032,0.0,47.0,0.2071514458118734,0.11101302140807778,0.25568626948547096,652.7483570575714,0.12109565734863281,954.6907637966448,0.358271175587671,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
LLMBaselineBidirectionalPooling (tuned + ensemble),1070.7,119.0,196.9,46.68181818181818,0.38267812,0.2445711822178902,0.10660399003660226,0.07946887664349023,0.03768103848460279,0.0,0.0,0.0,11.0,7249.338202194734,55.09204519878734,11062.282752159568,175.24355144720425,0.919342078493568,0.919342078493568,0.09090909090909091,51.0,0.15154264972776765,0.11520737327188912,0.23247744907554965,6776.212871789932,52.33683943748474,10927.754046861082,132.1785781510483,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
NN_TORCH (default),1067.8,99.0,154.3,46.90909090909091,0.37960687,0.22855920184323633,0.15890997221053807,0.10909538563810696,0.026369772787136758,0.0,0.0,0.0,11.0,19.942965052344583,0.1723677461797541,30.009131104426377,0.4379414120467821,0.9012890961643507,0.9012890961643507,0.0,53.0,0.18182250050303994,0.16089163540057477,0.2583333333333333,14.515168905258179,0.10274863243103027,21.276598225136798,0.30855445174483564,1.0,1.0,0.0,config,default,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
XGB (default),1066.6,75.6,83.2,47.0,0.3783784,0.2262258574717486,0.10236065083548304,0.07222272334125951,0.022357062448637145,0.0,0.0,0.0,11.0,3.9970411387356846,0.23728240620006213,5.9844994112766585,0.7109781547950216,0.9833329114508342,0.9833329114508342,0.0,44.0,0.14151326350666316,0.10390392742613111,0.23613700767860935,3.5418570041656494,0.14134812355041504,5.377238671455157,0.3699368542737073,1.0,1.0,0.0,config,default,XGB,XGBoost,tabarena-2025-06-12
