method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
LLMSlot260506-LS-qwen-structured (tuned),1286.4,153.4,118.0,46.75,0.53316325,0.1299642923572603,0.06257341602954875,0.054901662372326965,0.03382058012132829,0.0,0.0,0.0,10.0,17934.928171038628,17.568465924263002,24442.148803850003,50.417707944140396,0.830773118551517,0.830773118551517,0.0,52.5,0.10536795904390717,0.07492958221501536,0.728789528065289,16840.555431365967,15.938594698905945,23632.847978343634,39.839591397877406,0.995772711551474,0.995772711551474,0.0,hpo,tuned,LLMSlot260506-LS-qwen-structured,LLMSlot260506-LS-qwen-structured,260506-LS-qwen-structured
LLMSlot260508-LS-qwen-structured-num_emb-pwl (tuned),1283.0,126.3,127.6,47.1,0.5295919,0.12043296484263015,0.04166501269279517,0.04450912366846983,0.02485954623147475,0.0,0.0,0.0,10.0,13151.42895359993,15.04701886177063,16991.546480110097,40.76899612505987,0.8562653355234608,0.8562653355234608,0.0,44.0,0.12055915801808992,0.0662614651580466,0.7106560316500368,12387.94082069397,13.920965313911438,15955.93867626824,40.402766173880934,0.9334738049124607,0.9334738049124607,0.0,hpo,tuned,LLMSlot260508-LS-qwen-structured-num_emb-pwl,LLMSlot260508-LS-qwen-structured-num_emb-pwl,260508-LS-qwen-structured-num_emb-pwl
LLMSlot260508-LS-qwen-bidir-num_emb-pwl (tuned),1275.8,146.7,144.4,47.85,0.5219388,0.12043115825630737,0.04645396771460644,0.04921195014933909,0.02500944373892981,0.0,0.0,0.0,10.0,12930.199568486214,18.47726423740387,16723.91027813952,50.64534351227313,0.8506895850302731,0.8506895850302731,0.0,44.25,0.12597221429470384,0.05205710526895291,0.6879031743594095,11782.577460885048,18.349905490875244,15826.16174909892,49.15745452209249,0.9684257383189003,0.9684257383189003,0.0,hpo,tuned,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,260508-LS-qwen-bidir-num_emb-pwl
NN_TORCH (tuned + ensemble),1267.7,149.2,114.8,48.7,0.5132653,0.12756842104453803,0.06883658745860444,0.058710593337060496,0.02972679238479512,0.0,0.0,0.0,10.0,5467.730518627167,0.8267405033111572,6915.66297383334,2.1979162982510547,0.8313760279959075,0.8313760279959075,0.0,52.0,0.06000740457752263,0.061552415950175896,0.7237594500455737,4240.75880587101,0.6890631914138794,5609.399443801145,2.139553741008153,1.0,1.0,0.0,hpo,tuned_ensemble,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
LLMSlot260508-LS-qwen-bidir-num_emb-pwl (default),1267.7,117.8,109.2,48.7,0.5132654,0.12949909904382198,0.04967699445140061,0.05266006950694763,0.02334238561834994,0.0,0.0,0.0,10.0,1211.8550956010818,17.534610629081726,1569.5012287591267,47.06372611118794,0.8645344859565036,0.8645344859565036,0.0,46.5,0.11191295351813701,0.05361439972828652,0.730781132226221,1049.4349596500397,18.169039249420166,1447.4546370346952,44.7674960144834,0.879213483146065,0.879213483146065,0.0,config,default,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,260508-LS-qwen-bidir-num_emb-pwl
TABICL_GPU (default),1266.8,191.7,185.8,48.8,0.5122449,0.14264187457282418,0.09793732317583054,0.08295866870178809,0.0670759540041711,0.0,0.0,1.0,9.0,5.78800139427185,0.3878412485122681,8.587404509961313,1.1215850837418366,0.7447293638262921,0.7447293638262921,0.5,63.25,0.08213377404066352,0.05720486243142141,0.6510330812384961,5.6205161809921265,0.3235567808151245,6.5298062822300045,0.8821199416162487,1.0,1.0,0.5,config,default,TABICL_GPU,TabICL_GPU,tabarena-2025-06-12
EBM (tuned),1265.8,193.6,159.9,48.9,0.5112245,0.1451936136567262,0.08876659563332182,0.09055405598792354,0.1254624025197626,1.0,0.0,0.0,9.0,3585.118382716179,0.017685723304748536,4743.534148921749,0.04822840612713522,0.7641934325668319,0.7641934325668319,0.0,56.5,0.08990515723946851,0.06174661221967742,0.7173651915778654,2083.707528591156,0.01429891586303711,3249.2375221925563,0.04364510253071785,1.0,1.0,0.0,hpo,tuned,EBM,ExplainableBM,tabarena-2025-09-03
LLMSlot260514-LS-qwen-structured_v2 (tuned),1263.0,133.2,109.4,49.2,0.5081633,0.13002386063178825,0.057823123245875074,0.052604205656764755,0.027075239333634853,0.0,0.0,0.0,10.0,15905.362827539444,15.78602867126465,21191.91633015879,43.429841451486695,0.86008928181722,0.86008928181722,0.0,55.5,0.12160291349605301,0.08069396562048917,0.7236707834069721,15904.203960299492,14.107303261756897,22477.957568493934,40.214485541833696,1.0,1.0,0.0,hpo,tuned,LLMSlot260514-LS-qwen-structured_v2,LLMSlot260514-LS-qwen-structured_v2,260514-LS-qwen-structured_v2
FASTAI (tuned + ensemble),1260.6,157.1,163.0,49.45,0.50561225,0.15733968436593965,0.10149871581363801,0.08271548789720679,0.03523134417696611,0.0,0.0,0.0,10.0,2018.0059858798982,4.288038659095764,2705.9373274255604,11.199071435742528,0.8460500525082972,0.8460500525082972,0.0,53.5,0.058322099073743305,0.06588860017377168,0.774581297014777,1939.249927520752,3.9024746417999268,2721.8722746730828,11.819991722567291,0.9857484591892002,0.9857484591892002,0.0,hpo,tuned_ensemble,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
MNCA_GPU (tuned + ensemble),1256.3,189.5,180.6,49.9,0.50102043,0.14190006982984366,0.08071673999768303,0.07379182301847528,0.035903862219651694,0.0,0.0,0.0,10.0,7758.800104784966,3.1062255859375,9879.976293997683,8.0727227754621,0.7909260173028461,0.7909260173028461,0.0,48.5,0.08434486988256473,0.06022760532917971,0.6532268461420869,7742.386865973473,3.0631277561187744,9462.390042597679,8.016389747288136,0.9365762720660726,0.9365762720660726,0.0,hpo,tuned_ensemble,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
LLMSlot260506-LS-qwen-causal (tuned),1249.7,137.3,105.5,50.6,0.49387756,0.1339073418031421,0.06272294830164418,0.054338492584556544,0.023234676807399674,0.0,0.0,0.0,10.0,16989.20293753147,17.91086094379425,22655.893957316388,47.32898618031505,0.8638256218560585,0.8638256218560585,0.0,54.5,0.1072837308762738,0.07586504947335299,0.733812652267333,15542.404599428177,17.464712142944336,21097.187445759155,49.17446757450214,1.0,1.0,0.0,hpo,tuned,LLMSlot260506-LS-qwen-causal,LLMSlot260506-LS-qwen-causal,260506-LS-qwen-causal
EBM (default),1239.2,111.0,92.2,51.7,0.48265308,0.15401419992174675,0.09690639694095454,0.07742729552704304,0.023049593979430655,0.0,0.0,0.0,10.0,13.000083136558533,0.020307040214538573,17.162290393201637,0.05807767126240073,0.9009809249135667,0.9009809249135667,0.0,56.5,0.08289151304211129,0.07068729758715742,0.7226117806640642,9.200192213058472,0.01930689811706543,13.886618494551156,0.04864100147789767,1.0,1.0,0.0,config,default,EBM,ExplainableBM,tabarena-2025-09-03
LLMSlot260506-LS-qwen-bidir (default),1236.3,126.6,119.2,52.0,0.47959188,0.13705733634563091,0.05505993375614862,0.052815853955530456,0.02371468900298487,0.0,0.0,0.0,10.0,1991.3304543018342,25.95753014087677,2649.868229014637,72.21287845676679,0.8682895813776179,0.8682895813776179,0.0,49.5,0.14235107701291305,0.07920122972023325,0.7424620727875199,1937.5253802537918,24.956908226013184,2707.475595889167,67.94841202420433,0.9787018255578096,0.9787018255578096,0.0,config,default,LLMSlot260506-LS-qwen-bidir,LLMSlot260506-LS-qwen-bidir,260506-LS-qwen-bidir
TABM_GPU (default),1234.4,128.4,108.6,52.2,0.47755104,0.13521962650423747,0.05792215070229681,0.05937855553291674,0.024429311135572514,0.0,0.0,0.0,10.0,28.400326013565063,0.08160791397094727,32.63854094902305,0.21358119100963235,0.8419248396183763,0.8419248396183763,0.0,51.5,0.14736609701101244,0.04964348802522442,0.7258697745282106,12.664602398872375,0.07509005069732666,21.687240169356784,0.1943600429091863,0.9453791073808153,0.9453791073808153,0.0,config,default,TABM_GPU,TabM_GPU,tabarena-2025-06-12
LLMSlot260514-LS-qwen-structured_v2-num_emb-pwl (default),1233.5,141.7,108.6,52.3,0.47653067,0.13261927603052528,0.0477028117652028,0.05922640576497851,0.022065326819798656,0.0,0.0,0.0,10.0,1193.7699028491975,16.700380659103395,1540.0255484858812,45.895819661819154,0.8686824930373694,0.8686824930373694,0.0,51.0,0.14391187874015093,0.05408611352723871,0.7075653033690723,1143.6105933189392,17.281285762786865,1468.6127704669948,39.6288357434772,0.9399169314295741,0.9399169314295741,0.0,config,default,LLMSlot260514-LS-qwen-structured_v2-num_emb-pwl,LLMSlot260514-LS-qwen-structured_v2-num_emb-pwl,260514-LS-qwen-structured_v2-num_emb-pwl
LLMSlot260508-LS-qwen-structured-num_emb-pwl (default),1226.8,145.8,106.2,53.0,0.4693878,0.1340299064324761,0.04553120529457305,0.05424654712457368,0.02248829203157942,0.0,0.0,0.0,10.0,1181.7960064649583,17.053560042381285,1521.509805861743,45.578233725766026,0.8690957964063545,0.8690957964063545,0.0,52.5,0.14475899467020614,0.06760822185936087,0.7178950169239935,1045.4657856225967,17.542209267616272,1400.336745877164,44.797962613992524,0.9972677595628404,0.9972677595628404,0.0,config,default,LLMSlot260508-LS-qwen-structured-num_emb-pwl,LLMSlot260508-LS-qwen-structured-num_emb-pwl,260508-LS-qwen-structured-num_emb-pwl
NN_TORCH (tuned),1213.5,137.4,150.8,54.4,0.45510206,0.13232517282739878,0.06308377607955587,0.05931600262210367,0.027647678892920736,0.0,0.0,0.0,10.0,5467.730518627167,0.05821800231933594,6915.66297383334,0.16069805272043194,0.8823384509830519,0.8823384509830519,0.0,54.5,0.09236370773801827,0.06676253732885164,0.7372886885338203,4240.75880587101,0.05744624137878418,5609.399443801145,0.14184914736387688,1.0,1.0,0.0,hpo,tuned,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
FASTAI (tuned),1186.6,141.8,157.1,57.2,0.42653063,0.1663328540031901,0.09700601010232013,0.08682486895043882,0.03123092752148357,0.0,0.0,0.0,10.0,2018.0059858798982,0.34718167781829834,2705.9373274255604,0.8910471655217632,0.8738103106411103,0.8738103106411103,0.0,64.0,0.06998393531275598,0.08082005766644429,0.7888037942882513,1939.249927520752,0.3087501525878906,2721.8722746730828,0.8309573679282285,1.0,1.0,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
MNCA_GPU (tuned),1181.8,130.0,122.2,57.7,0.4214286,0.15469835545999994,0.07404053321041021,0.07243691640739622,0.022286950801637805,0.0,0.0,0.0,10.0,7758.800104784966,0.21431643962860109,9879.976293997683,0.5700211867143324,0.935769139797535,0.935769139797535,0.0,56.5,0.11963758222294207,0.08091338299626803,0.6691448697174076,7742.386865973473,0.1970144510269165,9462.390042597679,0.5089444821072494,1.0,1.0,0.0,hpo,tuned,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
RF (tuned + ensemble),1165.2,167.3,172.1,59.4,0.4040817,0.17394752755161777,0.09994114967355358,0.0822038702003148,0.023359397583789555,0.0,0.0,0.0,10.0,639.919761300087,0.7600911378860473,883.4449376338104,2.1927912082655423,0.8812067285487849,0.8812067285487849,0.0,68.5,0.1464392011099065,0.1018242042526704,0.6578479502785277,634.1022888422012,0.8186171054840088,820.9755438408249,1.9992202197079605,1.0,1.0,0.0,hpo,tuned_ensemble,RF,RandomForest,tabarena-2025-06-12
RF (tuned),1122.0,131.3,149.0,63.75,0.35969388,0.18630972583095756,0.10131346754426968,0.0861787602071576,0.018634552384478534,0.0,0.0,0.0,10.0,639.919761300087,0.10969460010528564,883.4449376338104,0.30426944722074273,0.9302249112115704,0.9302249112115704,0.0,73.0,0.1878752857266931,0.10179626747168546,0.6800119010677438,634.1022888422012,0.1176149845123291,820.9755438408249,0.28785571857328096,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
XT (default),1121.4,145.7,212.2,63.8,0.35918367,0.20236336605395316,0.08134512006966571,0.0714219238808328,0.019779773217745166,0.0,0.0,0.0,10.0,0.4802734851837158,0.05440554618835449,0.6541057614256054,0.14494471808517267,0.9167818411349795,0.9167818411349795,0.0,69.5,0.18573350988280424,0.127702869639237,0.6707423430861167,0.44306135177612305,0.053238630294799805,0.6490851517845184,0.14046048882353168,1.0,1.0,0.0,config,default,XT,ExtraTrees,tabarena-2025-06-12
XRFM_GPU (default),1107.2,184.2,224.3,65.2,0.34489802,0.20033842883704947,0.0792566443945518,0.05994273512891524,0.04090264270192991,0.0,0.0,0.0,10.0,10.383532214164735,1.0210612297058106,14.486237250193103,2.7672766391836623,0.8698335432038322,0.8698335432038322,0.0,77.5,0.1677447892725598,0.12583752421827715,0.6484359398371198,8.360172033309937,0.706972599029541,11.953498214909247,1.9939447635945104,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
FTTransformer (tuned + ensemble),1100.0,176.3,223.4,65.9,0.3377551,0.2349832448024285,0.13928270829048,0.10216281994596302,0.0199988680795732,0.0,0.0,0.0,10.0,15532.022172904015,2.1974098443984986,20877.90274842892,6.109643396102054,0.9181306057377074,0.9181306057377074,0.0,78.0,0.1425715502716649,0.17399255529334684,0.787641942194613,11422.59593975544,1.7947437763214111,16619.012566196543,4.224316059348629,1.0,1.0,0.0,hpo,tuned_ensemble,FTTransformer,FTTransformer,FTTransformer
GBM (default),1090.6,112.5,138.0,66.8,0.3285714,0.17145443751056594,0.08126567371480375,0.07137575253406575,0.016227634120238227,0.0,0.0,0.0,10.0,5.154332160949707,0.24298427104949952,6.782189406315273,0.5350573259524742,0.9693712964004696,0.9693712964004696,0.0,68.0,0.17313200597573608,0.08673401454445809,0.6869835801084777,4.030790686607361,0.036003947257995605,6.507792317597369,0.0893046882077558,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
