method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
EBM (tuned + ensemble),1314.5,193.8,151.0,28.625,0.575,0.21870278754027417,0.21114158544775075,0.15435456397573302,0.10151734839234838,0.0,1.0,0.0,7.0,8194.120867848396,0.17711570858955383,12654.699625285237,0.5576988770337227,0.7355749594048357,0.7355749594048357,0.0,33.0,0.10113971821014783,0.15669835360405676,0.6113827843692541,2445.238999247551,0.17972815036773682,4086.8358072420688,0.5551251759686638,0.929130719706279,0.929130719706279,0.0,hpo,tuned_ensemble,EBM,ExplainableBM,tabarena-2025-09-03
TABM_GPU (tuned),1313.6,184.9,158.5,28.6875,0.57403845,0.17581147902040936,0.1561189329339924,0.10909867130053559,0.04997467395683994,0.0,0.0,0.0,8.0,5735.186969190836,0.08324277400970459,7852.199740666916,0.25286539683803577,0.764143562413447,0.764143562413447,0.0,28.0,0.13096807287965012,0.11984084035478568,0.600219661670975,3354.6058505773544,0.06895184516906738,4322.161326281856,0.2559177734989271,0.8475339058204436,0.8475339058204436,0.0,hpo,tuned,TABM_GPU,TabM_GPU,tabarena-2025-06-12
CAT (default),1302.3,165.3,122.6,29.5,0.56153846,0.2134879584047059,0.19606928049119965,0.15037618254608706,0.09221400208398578,0.0,1.0,0.0,7.0,85.41446587443352,0.09884434938430786,137.34864214555617,0.24987077166089275,0.830999654184804,0.830999654184804,0.0,34.5,0.1349269156849463,0.10410118368626553,0.6030620603355865,7.835206031799316,0.03469729423522949,12.69470845388229,0.10655363406147694,0.9911890767273412,0.9911890767273412,0.0,config,default,CAT,CatBoost,tabarena-2025-06-12
GBM (tuned + ensemble),1302.3,108.4,57.9,29.5,0.56153846,0.20077366622747989,0.18083257852472118,0.13212082722007448,0.036220087782587784,0.0,0.0,0.0,8.0,1111.4849604070187,2.3022722601890564,1682.0332181567687,5.79931137651533,0.8900041416737263,0.8900041416737263,0.0,31.5,0.11521660898594216,0.14408303477186057,0.5965854771448009,937.7223933935165,1.1704192161560059,1568.638117454007,3.6682070855643154,0.9662428314893137,0.9662428314893137,0.0,hpo,tuned_ensemble,GBM,LightGBM,tabarena-2025-06-12
XRFM_GPU (tuned + ensemble),1293.7,159.2,162.5,30.125,0.5519231,0.1820224901462251,0.13353649743982735,0.09984155608783096,0.04670411512802817,0.0,0.0,0.0,8.0,1854.028525620699,2.6885468661785126,2878.389711742556,8.726229626950976,0.7833514775343648,0.7833514775343648,0.0,24.5,0.14170036399832958,0.10875998237993373,0.6038525627286013,1905.7206094264984,2.153294563293457,2859.060244138649,7.378238384983891,0.7651116932932704,0.7651116932932704,0.0,hpo,tuned_ensemble,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
EBM (tuned),1290.3,212.8,166.5,30.375,0.5480769,0.22528723954478025,0.22721545298671547,0.16686429430566357,0.17043783206803292,1.0,0.0,0.0,7.0,8194.120867848396,0.029259473085403442,12654.699625285237,0.09261488213136074,0.7329662054498702,0.7329662054498702,0.0,31.5,0.09758197547262432,0.1614967736516278,0.6065806607918196,2445.238999247551,0.016631245613098145,4086.8358072420688,0.06057622632516432,0.9617196702002373,0.9617196702002373,0.0,hpo,tuned,EBM,ExplainableBM,tabarena-2025-09-03
LLMAdapter260423-bidir (tuned + ensemble),1280.9,182.8,165.4,31.0625,0.5375,0.20927691279265231,0.21687110503761992,0.13342111398602238,0.043985628880724936,0.0,0.0,0.0,8.0,5835.586569905281,93.97227257490158,8716.897394254132,308.1541647999513,0.7928860739735155,0.7928860739735155,0.0,26.5,0.0969544201758945,0.1686452288168295,0.607289896427757,5657.647523641586,83.83664727210999,11163.040339467616,263.1251107331461,0.86545850409836,0.86545850409836,0.0,hpo,tuned_ensemble,LLMAdapter260423-bidir,LLMAdapter260423-bidir,260423-bidir
LLMAdapter260423-bidir (tuned),1274.1,184.0,168.1,31.5625,0.5298077,0.20654212375182782,0.2135612901893337,0.13372834869255423,0.046109611480251014,0.0,0.0,0.0,8.0,5835.586569905281,20.485395520925522,8716.897394254132,63.221708522916686,0.789180519234314,0.789180519234314,0.0,27.5,0.0997316257622361,0.18172461957210756,0.6091452721968209,5657.647523641586,18.71462106704712,11163.040339467616,63.70235372013777,0.8538251366120222,0.8538251366120222,0.0,hpo,tuned,LLMAdapter260423-bidir,LLMAdapter260423-bidir,260423-bidir
LLMSlot260424-next_token_pred (tuned),1269.0,171.6,139.0,31.9375,0.52403843,0.1955160519986205,0.1799790331505155,0.1188819770690746,0.03728830612704852,0.0,0.0,0.0,8.0,9942.647742927074,17.937695622444153,15299.086571837606,53.852051689890594,0.8350975647101494,0.8350975647101494,0.125,29.0,0.10031855619515939,0.2164711582954149,0.6142885186517393,8851.673031568527,20.970321655273438,14708.2415741088,65.85037254905176,0.9028268551236769,0.9028268551236769,0.0,hpo,tuned,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
XGB (tuned + ensemble),1261.3,132.3,125.2,32.5,0.5153846,0.20792352138406756,0.1697930663294761,0.1284009604662681,0.035234254073841294,0.0,0.0,0.0,8.0,1279.305900633335,2.974964678287506,1935.1625276596744,7.755724612005701,0.8856158770269902,0.8856158770269902,0.0,32.0,0.14948525910262267,0.1254582778081725,0.6075834300012599,1021.2042243480682,1.7185343503952026,1627.767421372563,5.3451195564597755,0.9368815712902624,0.9368815712902624,0.0,hpo,tuned_ensemble,XGB,XGBoost,tabarena-2025-06-12
